wd:Q26713767	wd:Q58415929
wd:Q21584816	wd:Q5121550
wd:Q4988856	wd:Q5121550
wd:Q19829990	wd:Q5121550
wd:Q11032	wd:Q1002697
wd:Q55630524	wd:Q1002697
wd:Q41298	wd:Q1002697
wd:Q6517555	wd:Q1002697
wd:Q6307419	wd:Q1002697
wd:Q2903810	wd:Q1002697
wd:Q614289	wd:Q1002697
wd:Q567357	wd:Q1002697
wd:Q3402495	wd:Q1002697
wd:Q96225078	wd:Q1002697
wd:Q549638	wd:Q1002697
wd:Q18715859	wd:Q10843402
wd:Q16423979	wd:Q6501447
wd:Q4321471	wd:Q6501447
wd:Q16690653	wd:Q6501447
wd:Q3505887	wd:Q6501447
wd:Q7081041	wd:Q6501447
wd:Q1418640	wd:Q6501447
wd:Q15725677	wd:Q6501447
wd:Q5150900	wd:Q6501447
wd:Q7930708	wd:Q6501447
wd:Q701632	wd:Q6501447
wd:Q19592272	wd:Q6501447
wd:Q7418316	wd:Q6501447
wd:Q9305769	wd:Q6501447
wd:Q5154647	wd:Q6501447
wd:Q856076	wd:Q6501447
wd:Q48996593	wd:Q6501447
wd:Q7137435	wd:Q6501447
wd:Q48816691	wd:Q6501447
wd:Q14947863	wd:Q17351672
wd:Q63563749	wd:Q13741
wd:Q42342966	wd:Q13741
wd:Q656766	wd:Q217306
wd:Q8380	wd:Q217306
wd:Q20031249	wd:Q7692317
wd:Q2462215	wd:Q1058617
wd:Q3248226	wd:Q3552754
wd:Q2845269	wd:Q3552754
wd:Q847017	wd:Q988108
wd:Q13557472	wd:Q988108
wd:Q8031135	wd:Q988108
wd:Q227697	wd:Q988108
wd:Q6918183	wd:Q988108
wd:Q5522367	wd:Q988108
wd:Q7241637	wd:Q988108
wd:Q113500854	wd:Q988108
wd:Q883801	wd:Q988108
wd:Q17148672	wd:Q988108
wd:Q264542	wd:Q988108
wd:Q1137210	wd:Q988108
wd:Q16237324	wd:Q988108
wd:Q182391	wd:Q988108
wd:Q2516180	wd:Q988108
wd:Q1415086	wd:Q988108
wd:Q1941877	wd:Q988108
wd:Q493576	wd:Q178648
wd:Q216640	wd:Q178648
wd:Q1233773	wd:Q178648
wd:Q2384798	wd:Q178648
wd:Q82	wd:Q178648
wd:Q2739329	wd:Q44337
wd:Q558106	wd:Q1756060
wd:Q558152	wd:Q1756060
wd:Q5446967	wd:Q9352089
wd:Q1058375	wd:Q9352089
wd:Q17020232	wd:Q9352089
wd:Q7581768	wd:Q9352089
wd:Q290655	wd:Q9352089
wd:Q5121444	wd:Q9352089
wd:Q3241052	wd:Q14623646
wd:Q20736226	wd:Q14623646
wd:Q5446577	wd:Q14623646
wd:Q653007	wd:Q14623646
wd:Q5446565	wd:Q14623646
wd:Q968604	wd:Q2707831
wd:Q804292	wd:Q98272210
wd:Q1520009	wd:Q213643
wd:Q759117	wd:Q131214
wd:Q4928259	wd:Q131214
wd:Q4771249	wd:Q131214
wd:Q486245	wd:Q2065736
wd:Q26971668	wd:Q2065736
wd:Q858308	wd:Q2065736
wd:Q4246737	wd:Q2065736
wd:Q18002388	wd:Q2065736
wd:Q811165	wd:Q2065736
wd:Q3395377	wd:Q2065736
wd:Q1138251	wd:Q1267889
wd:Q41982239	wd:Q1267889
wd:Q3815129	wd:Q1267889
wd:Q3478786	wd:Q1267889
wd:Q1757209	wd:Q1267889
wd:Q215459	wd:Q5064153
wd:Q206950	wd:Q5064153
wd:Q1485370	wd:Q5064153
wd:Q866214	wd:Q5064153
wd:Q15830292	wd:Q5064153
wd:Q2646517	wd:Q5064153
wd:Q170063	wd:Q5064153
wd:Q1148872	wd:Q17379560
wd:Q3491832	wd:Q1340449
wd:Q5468237	wd:Q7241637
wd:Q7643515	wd:Q2577005
wd:Q203895	wd:Q2577005
wd:Q7573695	wd:Q5017835
wd:Q1348059	wd:Q861259
wd:Q1452217	wd:Q614806
wd:Q1075546	wd:Q5451695
wd:Q369555	wd:Q5451695
wd:Q1203713	wd:Q5451695
wd:Q5591883	wd:Q3214425
wd:Q57577442	wd:Q700143
wd:Q11638045	wd:Q700143
wd:Q102415474	wd:Q635734
wd:Q3306996	wd:Q1802419
wd:Q5177805	wd:Q1802419
wd:Q314729	wd:Q1802419
wd:Q2749813	wd:Q1623285
wd:Q5505899	wd:Q1623285
wd:Q10971470	wd:Q1623285
wd:Q198721	wd:Q1284645
wd:Q131669	wd:Q14656
wd:Q105989562	wd:Q14656
wd:Q23490	wd:Q80228
wd:Q7300759	wd:Q80228
wd:Q797906	wd:Q80228
wd:Q1396224	wd:Q80228
wd:Q6817227	wd:Q80228
wd:Q5567094	wd:Q80228
wd:Q23680	wd:Q80228
wd:Q832765	wd:Q80228
wd:Q4821437	wd:Q80228
wd:Q2109655	wd:Q3333377
wd:Q867269	wd:Q42948
wd:Q1076291	wd:Q42948
wd:Q544504	wd:Q42948
wd:Q1541532	wd:Q42948
wd:Q2309408	wd:Q42948
wd:Q1370962	wd:Q42948
wd:Q7301559	wd:Q42948
wd:Q57346	wd:Q42948
wd:Q8025132	wd:Q42948
wd:Q5460082	wd:Q42948
wd:Q18234757	wd:Q42948
wd:Q296955	wd:Q174219
wd:Q261428	wd:Q1762621
wd:Q4382945	wd:Q1762621
wd:Q15080920	wd:Q1762621
wd:Q8024464	wd:Q184766
wd:Q152281	wd:Q15709638
wd:Q11083590	wd:Q193075
wd:Q1116508	wd:Q193075
wd:Q12060637	wd:Q193075
wd:Q2264838	wd:Q1210950
wd:Q4054763	wd:Q1210950
wd:Q17116096	wd:Q17119302
wd:Q1698619	wd:Q24354
wd:Q1954948	wd:Q24354
wd:Q153562	wd:Q24354
wd:Q17149955	wd:Q24354
wd:Q1548406	wd:Q24354
wd:Q11183017	wd:Q24354
wd:Q3476585	wd:Q24354
wd:Q1638962	wd:Q24354
wd:Q654754	wd:Q192078
wd:Q3062294	wd:Q187931
wd:Q184511	wd:Q187931
wd:Q5551966	wd:Q187931
wd:Q1935136	wd:Q187931
wd:Q30515	wd:Q187931
wd:Q2708515	wd:Q187931
wd:Q147276	wd:Q187931
wd:Q1645999	wd:Q820378
wd:Q820385	wd:Q820378
wd:Q7631643	wd:Q820378
wd:Q55389138	wd:Q1265807
wd:Q1548249	wd:Q7663860
wd:Q382927	wd:Q20639847
wd:Q20653563	wd:Q20639847
wd:Q20653566	wd:Q20639847
wd:Q20653564	wd:Q20639847
wd:Q1756006	wd:Q20639847
wd:Q849866	wd:Q50686
wd:Q17081284	wd:Q18706315
wd:Q75855169	wd:Q18706315
wd:Q122740988	wd:Q18706315
wd:Q28855038	wd:Q18706315
wd:Q772636	wd:Q18706315
wd:Q26913948	wd:Q18706315
wd:Q21070598	wd:Q18706315
wd:Q30126005	wd:Q18706315
wd:Q1395452	wd:Q23916
wd:Q1143118	wd:Q23916
wd:Q2296674	wd:Q2957754
wd:Q7579923	wd:Q2957754
wd:Q24963057	wd:Q327353
wd:Q747948	wd:Q312466
wd:Q1464880	wd:Q312466
wd:Q870898	wd:Q312466
wd:Q877886	wd:Q312466
wd:Q4839801	wd:Q312466
wd:Q7001229	wd:Q312466
wd:Q7246032	wd:Q312466
wd:Q2164499	wd:Q312466
wd:Q7935198	wd:Q312466
wd:Q565428	wd:Q312466
wd:Q25303924	wd:Q312466
wd:Q22665869	wd:Q312466
wd:Q2990323	wd:Q312466
wd:Q6815760	wd:Q312466
wd:Q3552754	wd:Q312466
wd:Q1281199	wd:Q312466
wd:Q54366	wd:Q312466
wd:Q1077784	wd:Q312466
wd:Q5134353	wd:Q312466
wd:Q1165574	wd:Q312466
wd:Q255388	wd:Q263865
wd:Q220187	wd:Q3193890
wd:Q11914886	wd:Q214917
wd:Q1416636	wd:Q650241
wd:Q730038	wd:Q650241
wd:Q2470676	wd:Q650241
wd:Q6899005	wd:Q650241
wd:Q2324813	wd:Q650241
wd:Q16969721	wd:Q650241
wd:Q2073644	wd:Q650241
wd:Q2091703	wd:Q650241
wd:Q4201895	wd:Q650241
wd:Q5266746	wd:Q650241
wd:Q3591545	wd:Q650241
wd:Q1609677	wd:Q650241
wd:Q1345691	wd:Q650241
wd:Q217295	wd:Q1076513
wd:Q7973877	wd:Q2245442
wd:Q625436	wd:Q2245442
wd:Q193605	wd:Q1123037
wd:Q1445518	wd:Q15126142
wd:Q19799	wd:Q15126142
wd:Q210932	wd:Q15126142
wd:Q3261888	wd:Q15126142
wd:Q3488010	wd:Q5906761
wd:Q1974542	wd:Q5961257
wd:Q1266034	wd:Q5961257
wd:Q5961276	wd:Q5961257
wd:Q664573	wd:Q10928429
wd:Q193343	wd:Q10928429
wd:Q111191714	wd:Q14897293
wd:Q123013476	wd:Q14897293
wd:Q113124248	wd:Q14897293
wd:Q98085613	wd:Q14897293
wd:Q30061312	wd:Q14897293
wd:Q55566151	wd:Q14897293
wd:Q15706911	wd:Q14897293
wd:Q116781363	wd:Q14897293
wd:Q14623646	wd:Q14897293
wd:Q64017047	wd:Q14897293
wd:Q18596079	wd:Q14897293
wd:Q15796005	wd:Q14897293
wd:Q47472256	wd:Q14897293
wd:Q81113235	wd:Q14897293
wd:Q123518527	wd:Q14897293
wd:Q115774325	wd:Q14897293
wd:Q21451536	wd:Q14897293
wd:Q112045693	wd:Q14897293
wd:Q19657408	wd:Q14897293
wd:Q11268718	wd:Q1141225
wd:Q104676100	wd:Q70477194
wd:Q7441786	wd:Q3629007
wd:Q571755	wd:Q3629007
wd:Q337912	wd:Q1322323
wd:Q11822162	wd:Q1322323
wd:Q353027	wd:Q1322323
wd:Q2143825	wd:Q1322323
wd:Q15141321	wd:Q1322323
wd:Q107289573	wd:Q1322323
wd:Q5739064	wd:Q1322323
wd:Q1406331	wd:Q1322323
wd:Q2022036	wd:Q1137210
wd:Q2117448	wd:Q324926
wd:Q3951423	wd:Q86135347
wd:Q2721184	wd:Q1731105
wd:Q102047	wd:Q62155
wd:Q134830	wd:Q62155
wd:Q318869	wd:Q55043
wd:Q1666523	wd:Q55043
wd:Q1542966	wd:Q55043
wd:Q1636697	wd:Q55043
wd:Q1340793	wd:Q218616
wd:Q1743122	wd:Q17488357
wd:Q859528	wd:Q50995749
wd:Q41583	wd:Q50995749
wd:Q223291	wd:Q50995749
wd:Q1366909	wd:Q50995749
wd:Q2066131	wd:Q50995749
wd:Q1780582	wd:Q13099631
wd:Q221326	wd:Q13099631
wd:Q2282251	wd:Q13099631
wd:Q814658	wd:Q13099631
wd:Q891388	wd:Q13099631
wd:Q208820	wd:Q13099631
wd:Q932698	wd:Q13099631
wd:Q373066	wd:Q13099631
wd:Q211775	wd:Q13099631
wd:Q195339	wd:Q57951700
wd:Q87726426	wd:Q57951700
wd:Q1400264	wd:Q13473501
wd:Q1047437	wd:Q13473501
wd:Q24354647	wd:Q13473501
wd:Q27493	wd:Q13473501
wd:Q350432	wd:Q918333
wd:Q2901462	wd:Q2326815
wd:Q844054	wd:Q3491904
wd:Q15640053	wd:Q3491904
wd:Q7407968	wd:Q49844
wd:Q58663	wd:Q49844
wd:Q204894	wd:Q165
wd:Q1973404	wd:Q165
wd:Q1900657	wd:Q10355417
wd:Q87745177	wd:Q1137608
wd:Q692199	wd:Q688498
wd:Q6887300	wd:Q688498
wd:Q7575362	wd:Q688498
wd:Q1328864	wd:Q688498
wd:Q8059342	wd:Q1572070
wd:Q2493450	wd:Q1572070
wd:Q1637192	wd:Q210337
wd:Q2655853	wd:Q392651
wd:Q9352089	wd:Q392651
wd:Q16832380	wd:Q273057
wd:Q589481	wd:Q1049757
wd:Q1265533	wd:Q212920
wd:Q1798773	wd:Q212920
wd:Q954087	wd:Q212920
wd:Q12269769	wd:Q212920
wd:Q49013	wd:Q212920
wd:Q483634	wd:Q212920
wd:Q12334336	wd:Q212920
wd:Q899260	wd:Q212920
wd:Q493016	wd:Q4284762
wd:Q651658	wd:Q4284762
wd:Q49845	wd:Q4284762
wd:Q30014735	wd:Q4284762
wd:Q370330	wd:Q4284762
wd:Q1675313	wd:Q4284762
wd:Q184840	wd:Q4284762
wd:Q1364310	wd:Q4284762
wd:Q11658044	wd:Q4284762
wd:Q12012855	wd:Q161705
wd:Q1788249	wd:Q161705
wd:Q2506352	wd:Q161705
wd:Q26958661	wd:Q1863818
wd:Q1381119	wd:Q1060201
wd:Q1774587	wd:Q4287745
wd:Q6954197	wd:Q4287745
wd:Q16917	wd:Q4287745
wd:Q5691177	wd:Q4287745
wd:Q5283326	wd:Q4287745
wd:Q195385	wd:Q221221
wd:Q7603882	wd:Q3308934
wd:Q7251500	wd:Q2881060
wd:Q446	wd:Q186713
wd:Q40164	wd:Q186713
wd:Q112667618	wd:Q748019
wd:Q182593	wd:Q46945201
wd:Q1061584	wd:Q11639
wd:Q3209069	wd:Q11639
wd:Q862488	wd:Q11639
wd:Q1002812	wd:Q349084
wd:Q211690	wd:Q349084
wd:Q1187580	wd:Q349084
wd:Q13382605	wd:Q4270517
wd:Q13382603	wd:Q4270517
wd:Q13382608	wd:Q4270517
wd:Q4144610	wd:Q4270517
wd:Q16510064	wd:Q13406554
wd:Q3968691	wd:Q13406554
wd:Q47511180	wd:Q13406554
wd:Q3991460	wd:Q13406554
wd:Q1651460	wd:Q13406554
wd:Q9170626	wd:Q13406554
wd:Q21282560	wd:Q13406554
wd:Q3535028	wd:Q13406554
wd:Q3907679	wd:Q13406554
wd:Q1393477	wd:Q13406554
wd:Q2976277	wd:Q13406554
wd:Q3960070	wd:Q13406554
wd:Q20164838	wd:Q13406554
wd:Q3601563	wd:Q13406554
wd:Q3826095	wd:Q13406554
wd:Q1814442	wd:Q13406554
wd:Q2100967	wd:Q13406554
wd:Q886270	wd:Q13406554
wd:Q3643984	wd:Q13406554
wd:Q3883251	wd:Q13406554
wd:Q7505806	wd:Q13406554
wd:Q800121	wd:Q13406554
wd:Q1134740	wd:Q13406554
wd:Q3637509	wd:Q13406554
wd:Q3813127	wd:Q13406554
wd:Q299332	wd:Q13406554
wd:Q26694763	wd:Q13406554
wd:Q658986	wd:Q13406554
wd:Q22079747	wd:Q13406554
wd:Q13360713	wd:Q13406554
wd:Q299359	wd:Q13406554
wd:Q1633700	wd:Q13406554
wd:Q3831285	wd:Q13406554
wd:Q3031465	wd:Q13406554
wd:Q790341	wd:Q13406554
wd:Q2955753	wd:Q13406554
wd:Q14922727	wd:Q13406554
wd:Q954772	wd:Q13406554
wd:Q529927	wd:Q13406554
wd:Q50321276	wd:Q13406554
wd:Q2954235	wd:Q13406554
wd:Q11404432	wd:Q13406554
wd:Q495101	wd:Q13406554
wd:Q3690848	wd:Q13406554
wd:Q299299	wd:Q13406554
wd:Q716601	wd:Q13406554
wd:Q4010154	wd:Q13406554
wd:Q299277	wd:Q13406554
wd:Q3605923	wd:Q13406554
wd:Q1186515	wd:Q13406554
wd:Q3928171	wd:Q13406554
wd:Q2421258	wd:Q13406554
wd:Q955298	wd:Q13406554
wd:Q3632956	wd:Q13406554
wd:Q104550106	wd:Q13406554
wd:Q299279	wd:Q13406554
wd:Q3948564	wd:Q13406554
wd:Q3621221	wd:Q13406554
wd:Q7565978	wd:Q13406554
wd:Q1325137	wd:Q13406554
wd:Q2537745	wd:Q13406554
wd:Q299256	wd:Q13406554
wd:Q3816545	wd:Q13406554
wd:Q3978105	wd:Q13406554
wd:Q4023687	wd:Q13406554
wd:Q2976449	wd:Q13406554
wd:Q3954480	wd:Q13406554
wd:Q605286	wd:Q13406554
wd:Q557548	wd:Q13406554
wd:Q3835580	wd:Q13406554
wd:Q3665787	wd:Q13406554
wd:Q2537874	wd:Q13406554
wd:Q3534722	wd:Q13406554
wd:Q18216875	wd:Q13406554
wd:Q105855428	wd:Q13406554
wd:Q597169	wd:Q13406554
wd:Q3636208	wd:Q13406554
wd:Q299640	wd:Q13406554
wd:Q3602047	wd:Q13406554
wd:Q17147746	wd:Q13406554
wd:Q279861	wd:Q13406554
wd:Q938458	wd:Q13406554
wd:Q796569	wd:Q13406554
wd:Q194537	wd:Q13406554
wd:Q7096050	wd:Q13406554
wd:Q5060326	wd:Q13406554
wd:Q6304153	wd:Q13406554
wd:Q3935780	wd:Q13406554
wd:Q3789839	wd:Q13406554
wd:Q3899293	wd:Q13406554
wd:Q620932	wd:Q13406554
wd:Q27567168	wd:Q13406554
wd:Q199356	wd:Q13406554
wd:Q3535034	wd:Q13406554
wd:Q1961253	wd:Q13406554
wd:Q13360739	wd:Q13406554
wd:Q3627426	wd:Q13406554
wd:Q743453	wd:Q13406554
wd:Q12012406	wd:Q13406554
wd:Q14320759	wd:Q13406554
wd:Q299241	wd:Q13406554
wd:Q299795	wd:Q13406554
wd:Q13221953	wd:Q13406554
wd:Q3534800	wd:Q13406554
wd:Q1768061	wd:Q13406554
wd:Q1993182	wd:Q13406554
wd:Q3631948	wd:Q13406554
wd:Q3658681	wd:Q13406554
wd:Q195125	wd:Q13406554
wd:Q14174007	wd:Q13406554
wd:Q3876655	wd:Q13406554
wd:Q3634199	wd:Q13406554
wd:Q4766524	wd:Q13406554
wd:Q299147	wd:Q13406554
wd:Q850336	wd:Q13406554
wd:Q14867489	wd:Q13406554
wd:Q3799953	wd:Q13406554
wd:Q15275875	wd:Q13406554
wd:Q6304160	wd:Q13406554
wd:Q3535243	wd:Q13406554
wd:Q979943	wd:Q13406554
wd:Q3534358	wd:Q13406554
wd:Q13360724	wd:Q13406554
wd:Q299511	wd:Q13406554
wd:Q1103815	wd:Q13406554
wd:Q4021433	wd:Q13406554
wd:Q1936368	wd:Q13406554
wd:Q3353513	wd:Q13406554
wd:Q15504389	wd:Q13406554
wd:Q3602172	wd:Q13406554
wd:Q992060	wd:Q13406554
wd:Q2954437	wd:Q13406554
wd:Q2537936	wd:Q13406554
wd:Q2896105	wd:Q13406554
wd:Q3632102	wd:Q13406554
wd:Q3620171	wd:Q13406554
wd:Q4013974	wd:Q13406554
wd:Q3863083	wd:Q13406554
wd:Q19952562	wd:Q13406554
wd:Q327798	wd:Q13406554
wd:Q1542723	wd:Q13406554
wd:Q13222050	wd:Q13406554
wd:Q130122	wd:Q13406554
wd:Q3609725	wd:Q13406554
wd:Q3602149	wd:Q13406554
wd:Q674440	wd:Q13406554
wd:Q668065	wd:Q13406554
wd:Q2000678	wd:Q13406554
wd:Q3950988	wd:Q13406554
wd:Q491853	wd:Q13406554
wd:Q286203	wd:Q13406554
wd:Q579569	wd:Q13406554
wd:Q1443177	wd:Q13406554
wd:Q3534943	wd:Q13406554
wd:Q2537821	wd:Q13406554
wd:Q242052	wd:Q13406554
wd:Q299963	wd:Q13406554
wd:Q2596525	wd:Q13406554
wd:Q558672	wd:Q13406554
wd:Q3641095	wd:Q13406554
wd:Q3981480	wd:Q13406554
wd:Q3809508	wd:Q13406554
wd:Q768991	wd:Q13406554
